Abilities,Name,Pokedex Number,Stat,Type1,Type2,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Base Total,Capture Rate,Generation,Height M,Is Legendary,Percentage Male,Value,Weight Kg
"['Contrary', 'Suction Cups', 'Infiltrator']",Inkay,686,Sp Attack,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,288,190,6,0.4,0,50,37,3.5
"['Contrary', 'Suction Cups', 'Infiltrator']",Inkay,686,Sp Defense,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,288,190,6,0.4,0,50,46,3.5
"['Contrary', 'Suction Cups', 'Infiltrator']",Inkay,686,Speed,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,288,190,6,0.4,0,50,45,3.5
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Attack,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,92,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Defense,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,88,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Hp,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,86,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Sp Attack,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,68,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Sp Defense,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,75,47
"['Contrary', 'Suction Cups', 'Infiltrator']",Malamar,687,Speed,dark,psychic,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,482,80,6,1.5,0,50,73,47
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Attack,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,52,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Defense,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,67,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Hp,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,42,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Sp Attack,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,39,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Sp Defense,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,56,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Binacle,688,Speed,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,306,120,6,0.5,0,50,50,31
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Attack,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,105,96
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Defense,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,115,96
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Hp,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,72,96
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Sp Attack,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,54,96
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Sp Defense,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,86,96
"['Tough Claws', 'Sniper', 'Pickpocket']",Barbaracle,689,Speed,rock,water,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,500,45,6,1.3,0,50,68,96
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Attack,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,60,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Defense,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,60,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Hp,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,50,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Sp Attack,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,60,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Sp Defense,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,60,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Skrelp,690,Speed,poison,water,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,320,225,6,0.5,0,50,30,7.3
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Attack,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,75,81.5
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Defense,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,90,81.5
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Hp,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,65,81.5
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Sp Attack,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,97,81.5
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Sp Defense,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,123,81.5
"['Poison Point', 'Poison Touch', 'Adaptability']",Dragalge,691,Speed,poison,dragon,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,494,55,6,1.8,0,50,44,81.5
['Mega Launcher'],Clauncher,692,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,53,8.3
['Mega Launcher'],Clauncher,692,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,62,8.3
['Mega Launcher'],Clauncher,692,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,50,8.3
['Mega Launcher'],Clauncher,692,Sp Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,58,8.3
['Mega Launcher'],Clauncher,692,Sp Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,63,8.3
['Mega Launcher'],Clauncher,692,Speed,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,330,225,6,0.5,0,50,44,8.3
['Mega Launcher'],Clawitzer,693,Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,73,35.3
['Mega Launcher'],Clawitzer,693,Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,88,35.3
['Mega Launcher'],Clawitzer,693,Hp,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,71,35.3
['Mega Launcher'],Clawitzer,693,Sp Attack,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,120,35.3
['Mega Launcher'],Clawitzer,693,Sp Defense,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,89,35.3
['Mega Launcher'],Clawitzer,693,Speed,water,,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,500,55,6,1.3,0,50,59,35.3
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Attack,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,38,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Defense,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,33,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Hp,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,44,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Sp Attack,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,61,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Sp Defense,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,43,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Helioptile,694,Speed,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,289,190,6,0.5,0,50,70,6
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Attack,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,55,21
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Defense,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,52,21
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Hp,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,62,21
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Sp Attack,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,109,21
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Sp Defense,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,94,21
"['Dry Skin', 'Sand Veil', 'Solar Power']",Heliolisk,695,Speed,electric,normal,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,481,75,6,1,0,50,109,21
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Attack,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,89,26
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Defense,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,77,26
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Hp,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,58,26
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Sp Attack,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,45,26
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Sp Defense,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,45,26
"['Strong Jaw', 'Sturdy']",Tyrunt,696,Speed,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,362,45,6,0.8,0,88.1,48,26
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Attack,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,121,270
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Defense,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,119,270
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Hp,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,82,270
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Sp Attack,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,69,270
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Sp Defense,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,59,270
"['Strong Jaw', 'Rock Head']",Tyrantrum,697,Speed,rock,dragon,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,521,45,6,2.5,0,88.1,71,270
"['Refrigerate', 'Snow Warning']",Amaura,698,Attack,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,59,25.2
"['Refrigerate', 'Snow Warning']",Amaura,698,Defense,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,50,25.2
"['Refrigerate', 'Snow Warning']",Amaura,698,Hp,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,77,25.2
"['Refrigerate', 'Snow Warning']",Amaura,698,Sp Attack,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,67,25.2
"['Refrigerate', 'Snow Warning']",Amaura,698,Sp Defense,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,63,25.2
"['Refrigerate', 'Snow Warning']",Amaura,698,Speed,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,362,45,6,1.3,0,88.1,46,25.2
"['Refrigerate', 'Snow Warning']",Aurorus,699,Attack,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,77,225
"['Refrigerate', 'Snow Warning']",Aurorus,699,Defense,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,72,225
"['Refrigerate', 'Snow Warning']",Aurorus,699,Hp,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,123,225
"['Refrigerate', 'Snow Warning']",Aurorus,699,Sp Attack,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,99,225
"['Refrigerate', 'Snow Warning']",Aurorus,699,Sp Defense,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,92,225
"['Refrigerate', 'Snow Warning']",Aurorus,699,Speed,rock,ice,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,521,45,6,2.7,0,88.1,58,225
"['Cute Charm', 'Pixilate']",Sylveon,700,Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,65,23.5
"['Cute Charm', 'Pixilate']",Sylveon,700,Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,65,23.5
"['Cute Charm', 'Pixilate']",Sylveon,700,Hp,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,95,23.5
"['Cute Charm', 'Pixilate']",Sylveon,700,Sp Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,110,23.5
"['Cute Charm', 'Pixilate']",Sylveon,700,Sp Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,130,23.5
"['Cute Charm', 'Pixilate']",Sylveon,700,Speed,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,525,45,6,1,0,88.1,60,23.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Attack,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,92,21.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Defense,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,75,21.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Hp,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,78,21.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Sp Attack,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,74,21.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Sp Defense,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,63,21.5
"['Limber', 'Unburden', 'Mold Breaker']",Hawlucha,701,Speed,fighting,flying,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,500,100,6,0.8,0,50,118,21.5
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Attack,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,58,2.2
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Defense,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,57,2.2
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Hp,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,67,2.2
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Sp Attack,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,81,2.2
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Sp Defense,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,67,2.2
"['Cheek Pouch', 'Pickup', 'Plus']",Dedenne,702,Speed,electric,fairy,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,431,180,6,0.2,0,50,101,2.2
"['Clear Body', 'Sturdy']",Carbink,703,Attack,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,50,5.7
"['Clear Body', 'Sturdy']",Carbink,703,Defense,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,150,5.7
"['Clear Body', 'Sturdy']",Carbink,703,Hp,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,50,5.7
"['Clear Body', 'Sturdy']",Carbink,703,Sp Attack,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,50,5.7
"['Clear Body', 'Sturdy']",Carbink,703,Sp Defense,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,150,5.7
"['Clear Body', 'Sturdy']",Carbink,703,Speed,rock,fairy,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,500,60,6,0.3,0,0,50,5.7
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,50,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,35,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Hp,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,45,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Sp Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,55,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Sp Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,75,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Goomy,704,Speed,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,300,45,6,0.3,0,50,40,2.8
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,75,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,53,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Hp,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,68,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Sp Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,83,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Sp Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,113,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Sliggoo,705,Speed,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,452,45,6,0.8,0,50,60,17.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,100,150.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,70,150.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Hp,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,90,150.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Sp Attack,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,110,150.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Sp Defense,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,150,150.5
"['Sap Sipper', 'Hydration', 'Gooey']",Goodra,706,Speed,dragon,,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,600,45,6,2,0,50,80,150.5
"['Prankster', 'Magician']",Klefki,707,Attack,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,80,3
"['Prankster', 'Magician']",Klefki,707,Defense,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,91,3
"['Prankster', 'Magician']",Klefki,707,Hp,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,57,3
"['Prankster', 'Magician']",Klefki,707,Sp Attack,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,80,3
"['Prankster', 'Magician']",Klefki,707,Sp Defense,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,87,3
"['Prankster', 'Magician']",Klefki,707,Speed,steel,fairy,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,470,75,6,0.2,0,50,75,3
"['Natural Cure', 'Frisk', 'Harvest']",Phantump,708,Attack,ghost,grass,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,309,120,6,0.4,0,50,70,7
"['Natural Cure', 'Frisk', 'Harvest']",Phantump,708,Defense,ghost,grass,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,309,120,6,0.4,0,50,48,7
